username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
Gerwinvdwelle,,142,63,1379,2020-10-06 12:44:00,[],@keesvdstaaij,@jitskekramer @RGeerligs @keesvdstaaij En langs diezelfde richtlijnen wordt nu dus níét beoordeeld in (social)media. Want in S'horst werden richtlijnen nageleefd. Er werd dus veroordeeld op gevoel. Ik zeg: waar het goed gaat (niet alleen kerken) moet je goed gedrag belonen voor draagvlak! 1/2,False,SGP,True
erikheijden,"Ede, Nederland",408,149,522,2020-10-06 12:43:02,[],@keesvdstaaij,@fransweisglas @keesvdstaaij @SGPnieuws de politicus vertegenwoordigt een achterban. Vd Staaij komt op voor zijn kerk zoals andere politici opkomen voor de horecaondernemers.,False,SGP,True
schorpioen24,Nederland,782,601,122847,2020-10-06 12:42:53,[],@keesvdstaaij,De ontmoeting met God kan overal plaatsvinden toch? Waarom moet dat tijdens een pandemie per se in een gebouw met 600 anderen? @keesvdstaaij https://t.co/K7FYUNUTHl,True,SGP,True
reggiederakker,,371,249,6952,2020-10-06 12:42:43,[],@keesvdstaaij,"@gerritwermink @keesvdstaaij Joh, ik ken die mensen daar zo goed.Ze hebben eenzelfde, en nog veel ergere, mediahetze beleefd tijdens de polio epidemie van 1971.De man, die dat stuk journaille de camera uit de hand sloeg, is van een generatie die dat heeft mee gemaakt.Geen wonder dat hij kwaad was!",False,SGP,True
Twi_Terr,"Noord-Brabant, Nederland",712,1274,149032,2020-10-06 12:42:33,[],@keesvdstaaij,@baarstweet @LodewijkA @MarijnissenL @keesvdstaaij Volgens onze @MinPres hebben we de beste gezondheidszorg ter wereld. Hoe zo?,True,SGP,True
gerardbeverdam,Netherlands,268,2065,8600,2020-10-06 12:42:10,[],@keesvdstaaij,"Stevige toon van @gertjansegers en @keesvdstaaij bij vragenuur. Willen lokaal maatwerk voor kerkdiensten.  Vrijdag weer overleg van Grapperhaus met kerken. Op vraag van @DilanYesilgoz hoe hij 600+ diensten gaat voorkomen, zegt minister: 'Ik ben ervan overtuigd dat we eruit komen'",False,SGP,True
LeendertVerboom,Vriezenveen,291,199,2876,2020-10-06 12:41:36,[],@keesvdstaaij,"'Minister, dat is toch geen behoorlijk bestuur? Om na de commotie van maandag zo overhaast met kerken te regelen om terug te gaan naar 30 personen?' @keesvdstaaij (SGP) tegen Grapperhaus #vragenuur",True,SGP,True
AnneliesBlomNL,,998,637,5514,2020-10-06 12:41:12,[],@keesvdstaaij,@Stine__Jensen Was een suggestie voor @keesvdstaaij,False,SGP,True
mjtekelenburg,,114,314,859,2020-10-06 12:39:37,[],@keesvdstaaij,@Joost1978 @PKNnl @keesvdstaaij @LodewijkA @op1npo Ik had er zeker de kerkleiding verwacht.,False,SGP,True
flauwekel,wijdemeren,95,220,22890,2020-10-06 12:39:18,[],@keesvdstaaij,@baarstweet @LodewijkA @MarijnissenL @keesvdstaaij Volgens onze @MinPres hebben we de beste gezondheidszorg ter wereld. Hoe zo?,True,SGP,True
Arnotwiets,Een klein kwetsbaar planeetje.,167,71,4419,2020-10-06 12:38:05,[],@keesvdstaaij,"@jitskekramer @Cohenos @keesvdstaaij En voor die ontmoeting met god moet je dan naar de kerk? Die is toch overal? Ik ben atheïst, dus leg me dat even uit.",False,SGP,True
mjtekelenburg,,114,314,859,2020-10-06 12:36:28,[],@keesvdstaaij,"@keesvdstaaij zei het net in de kamer: In de vergaderzaal met goede zorg en op afstand 50 kamerleden, geen 30, waarom dan in kerken, daar waar het ook zo kan,  niet?",False,SGP,True
Walrathis,Germany,6229,6826,151475,2020-10-06 12:35:44,[],@keesvdstaaij,"@yvonjansma @keesvdstaaij @ferdgrapperhaus We gaan een hele zware tijd met veel verlies en verdriet tegemoet en religieuze huizen zullen ook voor niet-gelovigen een plek worden waar even rust in de storm kan zijn, een kaarsje aangestoken kan. Laat het vooral plaatsen van rust en bezinning zijn.",False,SGP,True
MarjavanCaem,Purmerend,76,636,136006,2020-10-06 12:35:31,[],@keesvdstaaij,@MastersLars En dat vinden de @christenunie @gertjansegers en de @SGPnieuws @keesvdstaaij goed? Onbegrijpelijk!,True,SGP,True
RUDEBOY_UDS,the city that is not,397,323,7979,2020-10-06 12:33:29,[],@keesvdstaaij,@Sjaakjacob1234 @keesvdstaaij @g_bouwer Uw beraad is vol van zelf medelijden en zware overdreven emoties,False,SGP,True
pakwerkster,Occupied Netherlands,448,350,6008,2020-10-06 12:32:59,"[{'text': 'BigPharmaMaffia', 'indices': [162, 178]}, {'text': 'Hugochenko', 'indices': [187, 198]}]",@keesvdstaaij,@baarstweet @LodewijkA @MarijnissenL @keesvdstaaij Geef mensen HCQ in de eerste lijn. Dan hoeven ze niet eens naar het ziekenhuis. Wel een businesskiller voor de #BigPharmaMaffia dus zal #Hugochenko niet geïnteresseerd zijn...,False,SGP,True
Brienaaaa,,296,616,32334,2020-10-06 12:32:35,[],@keesvdstaaij,@BerendAptroot @keesvdstaaij @gertjansegers Ze kunnen beter toepassen.. voor het zingen de kerk uit 🤣🤣😂😂,False,SGP,True
Fawlty07294227,,91,240,36950,2020-10-06 12:32:25,[],@keesvdstaaij,In Erasmus MC zijn de voorraden Remdesivir sinds zondag op. Nieuwe patiënten kunnen we niet meer behandelen met de virusremmer.  Ook is er in ziekenhuizen een tekort aan ontstekingsremmer dexamethason.  https://t.co/eTxsgf0lGp @LodewijkA  @MarijnissenL @keesvdstaaij #coronavirus,True,SGP,True
RUDEBOY_UDS,the city that is not,397,323,7979,2020-10-06 12:32:22,[],@keesvdstaaij,@KPiekla @fransweisglas @keesvdstaaij @SGPnieuws Kerken zijn vrij incompetent.God is van belang maar de kerk als belichaming van respekt niet.,False,SGP,True
Tijmen94484951,,0,0,2,2020-10-06 12:32:05,[],@keesvdstaaij,@keesvdstaaij beste heer supporters thuis blijven kerkgangers ook!,False,SGP,True
emovere,"Netherlands, Groningen",141,79,3086,2020-10-06 12:31:42,[],@keesvdstaaij,@gertjansegers @keesvdstaaij jullie kennen John MacArthur en ‘zijn’ Grace Community Church? Zijn kullie beken met hun aanpak van/omgang met corona? Oprecht Aanbevolen.,False,SGP,True
yvonjansma,Maarssen,1239,1828,37653,2020-10-06 12:31:34,[],@keesvdstaaij,@Walrathis @keesvdstaaij @ferdgrapperhaus De behoefte om elkaar te willen begrijpen lijkt helaas snel te verminderen. Inderdaad triest.,False,SGP,True
gerritwermink,"Overijssel, Nederland",4991,4334,90187,2020-10-06 12:31:06,[],@keesvdstaaij,@reggiederakker @keesvdstaaij Dat is het óók hè. Schijnbaar moet het kapot. Al het normale moet kapot...,False,SGP,True
UgorMokum,"Belgrado, Servië",760,154,885,2020-10-06 12:30:46,[],@keesvdstaaij,@AJTravaille @AdriaanLuistert @op1npo @keesvdstaaij En dit soort levensgevaarlijke figuren zitten in een jongeren partij? Dit land is ten dode opgeschreven,False,SGP,True
RUDEBOY_UDS,the city that is not,397,323,7979,2020-10-06 12:30:39,[],@keesvdstaaij,@fransweisglas @keesvdstaaij @SGPnieuws Daar krijgt u geen respekt https://t.co/jZaJK60eEU gemeenschap wilt uw gejank niet horen en Christenen zijn niet beter dan andere burgers.Dus gewoon naar de regels leven en scheiding van kerk en staat.,False,SGP,True
MoonyOT7,,539,407,45899,2020-10-06 12:30:12,[],@keesvdstaaij,"@keesvdstaaij Kees, mijn artiest heeft dit weekend 2 online concerten. Dat kunnen kerken ook. Het is echt heel simpel. Jullie interesseert het geen ene reet dat mensen besmet raken, echt walgelijk, en niet echt Christelijk of wel soms? Stond er niet ergens dat je je naasten moet beschermen?",False,SGP,True
VGenPensioen,Nederland,86,574,112443,2020-10-06 12:30:04,[],@keesvdstaaij,"@VVD -de méést stijlloze @markrutte , @CDASenioren @D66 @D66_Rhenen @CDARhenen @PvdARhenen @PvdA @groenlinks @christenunie @SGPrhenen @keesvdstaaij  @NicoDrost @wkoolmees @Teletekst @nrc @kbo_pcob @kbo_pcob_geld @ANBO_Nederland @trouw @volkskrant https://t.co/hoLAItPUbB",False,SGP,True
MargreetJonkman,,220,115,726,2020-10-06 12:29:52,[],@keesvdstaaij,In Erasmus MC zijn de voorraden Remdesivir sinds zondag op. Nieuwe patiënten kunnen we niet meer behandelen met de virusremmer.  Ook is er in ziekenhuizen een tekort aan ontstekingsremmer dexamethason.  https://t.co/eTxsgf0lGp @LodewijkA  @MarijnissenL @keesvdstaaij #coronavirus,True,SGP,True
jitskekramer,"The Netherlands, Utrecht",1916,6268,14116,2020-10-06 12:28:35,"[{'text': 'corona', 'indices': [216, 223]}]",@keesvdstaaij,"@Gerwinvdwelle @RGeerligs @keesvdstaaij Ik vind dat moeilijk te beoordelen, of afschakeling terecht is. Is niet mijn expertise. Ik vind het belangrijk dat we heldere richtlijnen hebben waarlangs beoordeeld wordt. En #corona veilig lijkt me daar een belangrijke voor. Áls dat met meer mensen kan, vind ik dat fijn!",False,SGP,True
lialeesgraag,Nederland,987,586,23594,2020-10-06 12:28:08,[],@keesvdstaaij,"'Minister, dat is toch geen behoorlijk bestuur? Om na de commotie van maandag zo overhaast met kerken te regelen om terug te gaan naar 30 personen?' @keesvdstaaij (SGP) tegen Grapperhaus #vragenuur",True,SGP,True
GodeauEugie,Nederland,311,411,8231,2020-10-06 12:26:38,[],@keesvdstaaij,"En deze groep @ferdgrapperhaus @gertjansegers @keesvdstaaij ? Wie vertegenwoordigd deze in de 2de kamer? Wordt er geluisterd naar deze groep? Geluisterd niet OVER gepraat, bedoel ik in deze. https://t.co/0BLUTLvI6O",False,SGP,True
BerendAptroot,,453,779,15308,2020-10-06 12:26:22,"[{'text': 'raar', 'indices': [227, 232]}]",@keesvdstaaij,Als voetbalfans in de buitenlucht op een locatie voor 45k mensen met 12k zingen is het een grote schande volgens de politiek maar als kerken binnen voor ruim 1/2 vol zitten en uit volle borst zingen vinden sommige dit wel oké. #raar@keesvdstaaij @gertjansegers,False,SGP,True
Walrathis,Germany,6229,6826,151475,2020-10-06 12:26:19,[],@keesvdstaaij,@yvonjansma @keesvdstaaij @ferdgrapperhaus Triest wat er deze week gebeurt. In boze toestand is het onmogelijk om goed te luisteren naar elkaar.,False,SGP,True
IngeCommissaris,,5001,1790,149936,2020-10-06 12:25:30,[],@keesvdstaaij,De ontmoeting met God kan overal plaatsvinden toch? Waarom moet dat tijdens een pandemie per se in een gebouw met 600 anderen? @keesvdstaaij https://t.co/K7FYUNUTHl,True,SGP,True
Hamre74,"Zuidbroek, Heemskerk",82,18,2164,2020-10-06 12:25:17,[],@keesvdstaaij,"Beste @keesvdstaaij... ik snap het heel. Behoefte aan samenzijn, samen beleven, samen zingen. Ik heb dat ook. In mijn levensovertuiging heet dat theater, concert en festival. En voor anderen heet dat sport... daarom denk ik dan... gelijke monniken gelijke kappen... #corona #samen https://t.co/F4r9HsEIhY",True,SGP,True
ElveTwelve," Midnight Riders, Psalm 139",1592,6053,163442,2020-10-06 12:24:56,[],@keesvdstaaij,@keesvdstaaij  ik vindt dat u namens alle Christenen in Nederland moet eisen dat hier door de @NPO die ook door ons belastinggeld wordt betaald geen medewerking aan wordt verleent  Dit is  een demonische blasfemiehttps://t.co/AYrN0YzdXg,False,SGP,True
10beethoven,Midden Nederland,74,13,1131,2020-10-06 12:24:36,"[{'text': 'vragenuurtje', 'indices': [0, 13]}]",@keesvdstaaij,"#vragenuurtje @keesvdstaaij @gertjansegers Heren, dit geldt als een voorproefje op hoe de minister, en straks ook de burgemeester, om kan gaan met de ""nodige"" maatregelen. Straks ligt dit vast in de Noodwet. En de 2e kamer staat buitenspel.",False,SGP,True
Breinbrouwsels,Nederlands Neanderthalië,4545,8937,103762,2020-10-06 12:24:33,"[{'text': 'zwartgat', 'indices': [85, 94]}]",@keesvdstaaij,"@op1npo @keesvdstaaij Kees, God is iemand die Zich 9,97 triljard jaar geleden in een #zwartgat zat af te vragen WTF Hij in godsnaam daar moest tot Hij de Goddelijke Inval kreeg zich te splitsen in 997 triljard wezens die godje gingen spelen en zich ook al hetzelfde afvragen, meer is 'T niet.",False,SGP,True
eindtijd1,Tolsende,105,98,2167,2020-10-06 12:24:03,[],@keesvdstaaij,"@ineke671 @wimaalten @op1npo @keesvdstaaij Ja, Attenborough heeft het natuurlijk bij het rechte eind🙄",False,SGP,True
tdenooijer,"Oldebroek, Nederland",720,3935,3699,2020-10-06 12:23:57,"[{'text': 'vragenuur', 'indices': [189, 199]}]",@keesvdstaaij,"'Minister, dat is toch geen behoorlijk bestuur? Om na de commotie van maandag zo overhaast met kerken te regelen om terug te gaan naar 30 personen?' @keesvdstaaij (SGP) tegen Grapperhaus #vragenuur",False,SGP,True
jitskekramer,"The Netherlands, Utrecht",1916,6268,14116,2020-10-06 12:23:43,"[{'text': 'dtv', 'indices': [174, 178]}]",@keesvdstaaij,"@Gerwinvdwelle @RGeerligs @keesvdstaaij Als ik naar dit lijstje kijk, lijkt het of theaters/concertzalen er niet in staan... niet gemeten? 0% besmetting? Ik weet het niet... #dtv",False,SGP,True
yvonjansma,Maarssen,1239,1828,37653,2020-10-06 12:23:41,"[{'text': 'staphorst', 'indices': [107, 117]}, {'text': 'driestheid', 'indices': [152, 163]}]",@keesvdstaaij,Zelden @keesvdstaaij zo geladen en geraakt gezien tijdens het vragenuurtje met @ferdgrapperhaus over ophef #staphorst en maximaal aantal kerkbezoekers. #driestheid https://t.co/QehRpTfKDD,False,SGP,True
JacqIndo,Karimunjawa Indonesia ,598,1187,62392,2020-10-06 12:22:36,[],@keesvdstaaij,"@op1npo @keesvdstaaij Vreselijk, dat gedweep met religieuze mafketels en allemaal op kosten van de belastingbetaler.NPO is één van de meest ouderwetse, achterhaalde instituten van 't land.",False,SGP,True
Sushime9,,101,98,8943,2020-10-06 12:21:13,"[{'text': 'vragenuurtje', 'indices': [0, 13]}]",@keesvdstaaij,#vragenuurtje @keesvdstaaij heeft het over behoorlijk bestuur maar dat is ver te zoeken bij jeugdzorg en pleegzorg!!! https://t.co/waAbT11s0g,False,SGP,True
