username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
greetschrijven,"Limousin, France",255,988,7389,2020-10-07 19:18:12,[],@hugodejonge,@Tandjongpriok @IThAmbagtsheer @hugodejonge Gelukkig ♥️,False,CDA,True
AnneBenthem,Hilversum,123,124,2577,2020-10-07 19:18:09,[],@hugodejonge,@LadyMarLadyMar @hugodejonge @thierrybaudet @WybrenvanHaga @geertwilderspvv Ik heb nooit op Wilders gestemd en ik zal dit nu zeker niet meer doen. Verrader!,False,CDA,True
edkloosterhuis,"Almere, The Netherlands",739,1320,148318,2020-10-07 19:18:01,"[{'text': 'WHO', 'indices': [46, 50]}]",@hugodejonge,"De aap komt uit de mouw!De #WHO heeft het mortaliteitscijfer bijgesteld naar.... 0,13Vergelijkbaar met een griep dusJullie vallen compleet door de mand! @MinPres @Jinek_RTL @hugodejonge @NOS @ferdgrapperhaus @telegraaf@NUnl#mondkappennou @jackvangelder @dannydemunktwit https://t.co/FTSYKo1DIG",True,CDA,True
art_andromeda,The Netherlands,1085,1071,15529,2020-10-07 19:18:01,[],@hugodejonge,@Verward_Boosman @gpierick @mariannezw @hugodejonge En hoe zit het met het Bronovo in Den Haag?,False,CDA,True
PascaleGorris,,216,179,5297,2020-10-07 19:18:01,"[{'text': 'WHO', 'indices': [46, 50]}]",@hugodejonge,"De aap komt uit de mouw!De #WHO heeft het mortaliteitscijfer bijgesteld naar.... 0,13Vergelijkbaar met een griep dusJullie vallen compleet door de mand! @MinPres @Jinek_RTL @hugodejonge @NOS @ferdgrapperhaus @telegraaf@NUnl#mondkappennou @jackvangelder @dannydemunktwit https://t.co/FTSYKo1DIG",True,CDA,True
CiNNeR_,Roosendaal. the Netherlands,278,300,9690,2020-10-07 19:17:41,"[{'text': 'longcovid', 'indices': [61, 71]}]",@hugodejonge,@AlexvanNetten @MinPres @hugodejonge Er wordt ook nooit over #longcovid gesproken.,False,CDA,True
AlbertRaaphors1,,247,121,3387,2020-10-07 19:17:37,[],@hugodejonge,@FlavioPasquino @MarionKoopmans @Tisjeboyjay1 @rivm @hugodejonge @MinPres Wat een zieke geest is die Koopmans.Is zij totaal niet in staat om data te lezen en te analyseren?Of heeft ze teveel aandelen in de pharma...,True,CDA,True
AlbertRaaphors1,,247,121,3387,2020-10-07 19:17:13,[],@hugodejonge,"@FlavioPasquino @MarionKoopmans @Tisjeboyjay1 @rivm @hugodejonge @MinPres Wat was de IFR ook alweer?Oh ja, 0,13 🤡",True,CDA,True
CiNNeR_,Roosendaal. the Netherlands,278,300,9690,2020-10-07 19:17:10,[],@hugodejonge,"@AlexvanNetten @MinPres @hugodejonge Ja. Heb volgens mij maar eenmaal wat gemompel in die richting gehoord, toen de dag van bezinning werd aangekondigd. Het zou niet alleen fijn voor slachtoffers en nabestaanden zijn, het zou denk ik ook helpen mensen te motiveren aan maatregelen te houden.",False,CDA,True
LochtPetra,,627,540,2718,2020-10-07 19:17:08,[],@hugodejonge,"@hugodejonge @jankluytmans @AmphiaZKHuis Dat is even een opluchting.Die van mij mag je wel aan een ander geven, want ik hoef hem niet!!!!!!!",False,CDA,True
Koffiegeest,,2215,1204,16376,2020-10-07 19:16:56,[],@hugodejonge,@JanusKlaasssen @JPosthumadeBoer @LaVidaDaVida @MinVWS @hugodejonge Ik schreef nergens dat de hulp NU al nodig is. Ik schreef dat de hulp zojuist gevraagd is (was in het nieuws). https://t.co/krzmpya6dq,False,CDA,True
Riekeltloosman,"Urk, Nederland",654,834,4619,2020-10-07 19:16:37,[],@hugodejonge,"Er wordt geen COVID19 aangetoond met de PCR test. In Duitsland komen ze erachter na het onderzoeken van 4000+ testresultaten, dat er maar een klein deel CoronaVirus is! WE WORDEN BELAZERD DOOR @hugodejonge en @MinPres EN @rivm https://t.co/dgqWyScfgh",True,CDA,True
AlbertRaaphors1,,247,121,3387,2020-10-07 19:16:24,[],@hugodejonge,"@FlavioPasquino @MarionKoopmans @Tisjeboyjay1 @rivm @hugodejonge @MinPres Dit is dus weer eens een goed voorbeeld v angstzaaien en dan ook nog op een erg doorzichtige en leugenachtige manier. Een echte arts weet dat dit onzin is, maar een veearts / viroloog blijkbaar niet! Dit zijn ter geruststelling de percentages vh rivm zelf. Trek zelf de conclusie https://t.co/zXT8W7OptX",False,CDA,True
Stopdelockdown,Heemstede,496,303,5924,2020-10-07 19:16:13,"[{'text': 'WHO', 'indices': [46, 50]}]",@hugodejonge,"De aap komt uit de mouw!De #WHO heeft het mortaliteitscijfer bijgesteld naar.... 0,13Vergelijkbaar met een griep dusJullie vallen compleet door de mand! @MinPres @Jinek_RTL @hugodejonge @NOS @ferdgrapperhaus @telegraaf@NUnl#mondkappennou @jackvangelder @dannydemunktwit https://t.co/FTSYKo1DIG",True,CDA,True
